Doc ID,Stage,Text Output,Cumulative Confidence 1,Cumulative Confidence 2,Cumulative Confidence 3,Cumulative Confidence 4,Cumulative Confidence 5,Cumulative Confidence 6,Cumulative Confidence 7,Cumulative Confidence 8,Cumulative Confidence 9,Cumulative Confidence 10
"(2350,)",Stage 1,['No'],"tensor(0.8056, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.8055, device='cuda:3', grad_fn=<ExpBackward0>)"
"(2350,)",Stage 2,['Yes'],"tensor(0.9892, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9891, device='cuda:3', grad_fn=<ExpBackward0>)"
"(2350,)",Stage 3,['Yes'],"tensor(0.9883, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9883, device='cuda:3', grad_fn=<ExpBackward0>)"
"(2398,)",Stage 0,['Yes'],"tensor(0.5038, device='cuda:3')","tensor(0.5038, device='cuda:3')"
"(2398,)",Stage 1,['Yes'],"tensor(0.8962, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.8962, device='cuda:3', grad_fn=<ExpBackward0>)"
"(2398,)",Stage 2,['Yes'],"tensor(0.9919, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9919, device='cuda:3', grad_fn=<ExpBackward0>)"
"(2398,)",Stage 3,['Yes'],"tensor(0.9900, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9899, device='cuda:3', grad_fn=<ExpBackward0>)"
"(2650,)",Stage 0,['No'],"tensor(0.7121, device='cuda:3')","tensor(0.7121, device='cuda:3')"
"(2650,)",Stage 1,['Yes'],"tensor(0.9399, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9398, device='cuda:3', grad_fn=<ExpBackward0>)"
"(2650,)",Stage 2,['Yes'],"tensor(0.9861, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9861, device='cuda:3', grad_fn=<ExpBackward0>)"
"(2650,)",Stage 3,['Yes'],"tensor(0.9946, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9946, device='cuda:3', grad_fn=<ExpBackward0>)"
"(358,)",Stage 0,['No'],"tensor(0.8947, device='cuda:3')","tensor(0.8947, device='cuda:3')"
"(358,)",Stage 1,['No'],"tensor(0.9111, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9111, device='cuda:3', grad_fn=<ExpBackward0>)"
"(358,)",Stage 2,['No'],"tensor(0.7279, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.7279, device='cuda:3', grad_fn=<ExpBackward0>)"
"(358,)",Stage 3,['No'],"tensor(0.7430, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.7430, device='cuda:3', grad_fn=<ExpBackward0>)"
"(388,)",Stage 0,['No'],"tensor(0.8289, device='cuda:3')","tensor(0.8288, device='cuda:3')"
"(388,)",Stage 1,['Yes'],"tensor(0.9566, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9565, device='cuda:3', grad_fn=<ExpBackward0>)"
"(388,)",Stage 2,['Yes'],"tensor(0.9959, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9959, device='cuda:3', grad_fn=<ExpBackward0>)"
"(388,)",Stage 3,['Yes'],"tensor(0.9967, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9967, device='cuda:3', grad_fn=<ExpBackward0>)"
"(1194,)",Stage 0,['No'],"tensor(0.7981, device='cuda:3')","tensor(0.7981, device='cuda:3')"
"(1194,)",Stage 1,['No'],"tensor(0.8790, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.8790, device='cuda:3', grad_fn=<ExpBackward0>)"
"(1194,)",Stage 2,['Yes'],"tensor(0.7217, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.7216, device='cuda:3', grad_fn=<ExpBackward0>)"
"(1194,)",Stage 3,['Yes'],"tensor(0.6992, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.6992, device='cuda:3', grad_fn=<ExpBackward0>)"
"(140,)",Stage 0,['No'],"tensor(0.7904, device='cuda:3')","tensor(0.7904, device='cuda:3')"
"(140,)",Stage 1,['No'],"tensor(0.7745, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.7745, device='cuda:3', grad_fn=<ExpBackward0>)"
"(140,)",Stage 2,['Yes'],"tensor(0.5582, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.5582, device='cuda:3', grad_fn=<ExpBackward0>)"
"(140,)",Stage 3,['Yes'],"tensor(0.5194, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.5194, device='cuda:3', grad_fn=<ExpBackward0>)"
"(176,)",Stage 0,['No'],"tensor(0.8288, device='cuda:3')","tensor(0.8288, device='cuda:3')"
"(176,)",Stage 1,['No'],"tensor(0.6722, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.6722, device='cuda:3', grad_fn=<ExpBackward0>)"
"(176,)",Stage 2,['Yes'],"tensor(0.6791, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.6791, device='cuda:3', grad_fn=<ExpBackward0>)"
"(176,)",Stage 3,['Yes'],"tensor(0.5311, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.5311, device='cuda:3', grad_fn=<ExpBackward0>)"
"(750,)",Stage 0,['No'],"tensor(0.8705, device='cuda:3')","tensor(0.8705, device='cuda:3')"
"(750,)",Stage 1,['Yes'],"tensor(0.9653, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9653, device='cuda:3', grad_fn=<ExpBackward0>)"
"(750,)",Stage 2,['Yes'],"tensor(0.9893, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9893, device='cuda:3', grad_fn=<ExpBackward0>)"
"(750,)",Stage 3,['Yes'],"tensor(0.9780, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9780, device='cuda:3', grad_fn=<ExpBackward0>)"
"(1466,)",Stage 0,['No'],"tensor(0.8104, device='cuda:3')","tensor(0.8104, device='cuda:3')"
"(1466,)",Stage 1,['No'],"tensor(0.9719, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9719, device='cuda:3', grad_fn=<ExpBackward0>)"
"(1466,)",Stage 2,['No'],"tensor(0.9706, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9706, device='cuda:3', grad_fn=<ExpBackward0>)"
"(1466,)",Stage 3,['No'],"tensor(0.9552, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9552, device='cuda:3', grad_fn=<ExpBackward0>)"
"(102,)",Stage 0,['No'],"tensor(0.7690, device='cuda:3')","tensor(0.7690, device='cuda:3')"
"(102,)",Stage 1,['Yes'],"tensor(0.6548, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.6548, device='cuda:3', grad_fn=<ExpBackward0>)"
"(102,)",Stage 2,['Yes'],"tensor(0.9334, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9334, device='cuda:3', grad_fn=<ExpBackward0>)"
"(102,)",Stage 3,['Yes'],"tensor(0.9161, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9160, device='cuda:3', grad_fn=<ExpBackward0>)"
"(306,)",Stage 0,['No'],"tensor(0.8221, device='cuda:3')","tensor(0.8221, device='cuda:3')"
"(306,)",Stage 1,['No'],"tensor(0.8006, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.8006, device='cuda:3', grad_fn=<ExpBackward0>)"
"(306,)",Stage 2,['Yes'],"tensor(0.9664, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9663, device='cuda:3', grad_fn=<ExpBackward0>)"
"(306,)",Stage 3,['Yes'],"tensor(0.9653, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9653, device='cuda:3', grad_fn=<ExpBackward0>)"
"(450,)",Stage 0,['No'],"tensor(0.6370, device='cuda:3')","tensor(0.6370, device='cuda:3')"
"(450,)",Stage 1,['No'],"tensor(0.6406, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.6406, device='cuda:3', grad_fn=<ExpBackward0>)"
"(450,)",Stage 2,['Yes'],"tensor(0.5621, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.5621, device='cuda:3', grad_fn=<ExpBackward0>)"
"(450,)",Stage 3,['Yes'],"tensor(0.8757, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.8757, device='cuda:3', grad_fn=<ExpBackward0>)"
"(1494,)",Stage 0,['No'],"tensor(0.8152, device='cuda:3')","tensor(0.8151, device='cuda:3')"
"(1494,)",Stage 1,['Yes'],"tensor(0.7548, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.7548, device='cuda:3', grad_fn=<ExpBackward0>)"
"(1494,)",Stage 2,['Yes'],"tensor(0.9830, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9830, device='cuda:3', grad_fn=<ExpBackward0>)"
"(1494,)",Stage 3,['Yes'],"tensor(0.9875, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9875, device='cuda:3', grad_fn=<ExpBackward0>)"
"(1524,)",Stage 0,['No'],"tensor(0.7634, device='cuda:3')","tensor(0.7634, device='cuda:3')"
"(1524,)",Stage 1,['No'],"tensor(0.8687, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.8687, device='cuda:3', grad_fn=<ExpBackward0>)"
"(1524,)",Stage 2,['Yes'],"tensor(0.9793, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9793, device='cuda:3', grad_fn=<ExpBackward0>)"
"(1524,)",Stage 3,['Yes'],"tensor(0.9833, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9833, device='cuda:3', grad_fn=<ExpBackward0>)"
"(1638,)",Stage 0,['No'],"tensor(0.6001, device='cuda:3')","tensor(0.6001, device='cuda:3')"
"(1638,)",Stage 1,['No'],"tensor(0.6113, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.6113, device='cuda:3', grad_fn=<ExpBackward0>)"
"(1638,)",Stage 2,['Yes'],"tensor(0.7826, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.7826, device='cuda:3', grad_fn=<ExpBackward0>)"
"(1638,)",Stage 3,['Yes'],"tensor(0.9086, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9086, device='cuda:3', grad_fn=<ExpBackward0>)"
"(1650,)",Stage 0,['No'],"tensor(0.5964, device='cuda:3')","tensor(0.5964, device='cuda:3')"
"(1650,)",Stage 1,['No'],"tensor(0.7981, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.7981, device='cuda:3', grad_fn=<ExpBackward0>)"
"(1650,)",Stage 2,['Yes'],"tensor(0.5583, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.5582, device='cuda:3', grad_fn=<ExpBackward0>)"
"(1650,)",Stage 3,['Yes'],"tensor(0.8840, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.8840, device='cuda:3', grad_fn=<ExpBackward0>)"
"(1710,)",Stage 0,['No'],"tensor(0.6333, device='cuda:3')","tensor(0.6333, device='cuda:3')"
"(1710,)",Stage 1,['No'],"tensor(0.5311, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.5311, device='cuda:3', grad_fn=<ExpBackward0>)"
"(1710,)",Stage 2,['Yes'],"tensor(0.9344, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9344, device='cuda:3', grad_fn=<ExpBackward0>)"
"(1710,)",Stage 3,['Yes'],"tensor(0.9615, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9615, device='cuda:3', grad_fn=<ExpBackward0>)"
"(2034,)",Stage 0,['No'],"tensor(0.6406, device='cuda:3')","tensor(0.6406, device='cuda:3')"
"(2034,)",Stage 1,['No'],"tensor(0.5505, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.5505, device='cuda:3', grad_fn=<ExpBackward0>)"
"(2034,)",Stage 2,['Yes'],"tensor(0.6441, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.6441, device='cuda:3', grad_fn=<ExpBackward0>)"
"(2034,)",Stage 3,['Yes'],"tensor(0.7490, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.7490, device='cuda:3', grad_fn=<ExpBackward0>)"
"(2736,)",Stage 0,['No'],"tensor(0.7057, device='cuda:3')","tensor(0.7057, device='cuda:3')"
"(2736,)",Stage 1,['No'],"tensor(0.8499, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.8499, device='cuda:3', grad_fn=<ExpBackward0>)"
"(2736,)",Stage 2,['Yes'],"tensor(0.6548, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.6548, device='cuda:3', grad_fn=<ExpBackward0>)"
"(2736,)",Stage 3,['Yes'],"tensor(0.7461, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.7461, device='cuda:3', grad_fn=<ExpBackward0>)"
"(2760,)",Stage 0,['No'],"tensor(0.7279, device='cuda:3')","tensor(0.7279, device='cuda:3')"
"(2760,)",Stage 1,['Yes'],"tensor(0.6187, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.6187, device='cuda:3', grad_fn=<ExpBackward0>)"
"(2760,)",Stage 2,['Yes'],"tensor(0.7745, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.7745, device='cuda:3', grad_fn=<ExpBackward0>)"
"(2760,)",Stage 3,['Yes'],"tensor(0.8723, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.8723, device='cuda:3', grad_fn=<ExpBackward0>)"
"(2814,)",Stage 0,['No'],"tensor(0.7519, device='cuda:3')","tensor(0.7519, device='cuda:3')"
"(2814,)",Stage 1,['No'],"tensor(0.7981, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.7981, device='cuda:3', grad_fn=<ExpBackward0>)"
"(2814,)",Stage 2,['Yes'],"tensor(0.6653, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.6653, device='cuda:3', grad_fn=<ExpBackward0>)"
"(2814,)",Stage 3,['Yes'],"tensor(0.9059, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9059, device='cuda:3', grad_fn=<ExpBackward0>)"
"(2838,)",Stage 0,['No'],"tensor(0.6892, device='cuda:3')","tensor(0.6892, device='cuda:3')"
"(2838,)",Stage 1,['No'],"tensor(0.7718, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.7718, device='cuda:3', grad_fn=<ExpBackward0>)"
"(2838,)",Stage 2,['Yes'],"tensor(0.5812, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.5812, device='cuda:3', grad_fn=<ExpBackward0>)"
"(2838,)",Stage 3,['Yes'],"tensor(0.7057, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.7057, device='cuda:3', grad_fn=<ExpBackward0>)"
"(2892,)",Stage 0,['No'],"tensor(0.7153, device='cuda:3')","tensor(0.7153, device='cuda:3')"
"(2892,)",Stage 1,['No'],"tensor(0.6187, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.6187, device='cuda:3', grad_fn=<ExpBackward0>)"
"(2892,)",Stage 2,['Yes'],"tensor(0.5621, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.5621, device='cuda:3', grad_fn=<ExpBackward0>)"
"(2892,)",Stage 3,['Yes'],"tensor(0.7548, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.7548, device='cuda:3', grad_fn=<ExpBackward0>)"
"(2940,)",Stage 0,['No'],"tensor(0.6653, device='cuda:3')","tensor(0.6653, device='cuda:3')"
"(2940,)",Stage 1,['No'],"tensor(0.6791, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.6791, device='cuda:3', grad_fn=<ExpBackward0>)"
"(2940,)",Stage 2,['No'],"tensor(0.5736, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.5736, device='cuda:3', grad_fn=<ExpBackward0>)"
"(2940,)",Stage 3,['Yes'],"tensor(0.6150, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.6150, device='cuda:3', grad_fn=<ExpBackward0>)"
"(14,)",Stage 0,['No'],"tensor(0.8438, device='cuda:3')","tensor(0.8438, device='cuda:3')"
"(14,)",Stage 1,['No'],"tensor(0.9553, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9553, device='cuda:3', grad_fn=<ExpBackward0>)"
"(14,)",Stage 2,['No'],"tensor(0.6076, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.6076, device='cuda:3', grad_fn=<ExpBackward0>)"
"(14,)",Stage 3,['Yes'],"tensor(0.9518, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9518, device='cuda:3', grad_fn=<ExpBackward0>)"
"(182,)",Stage 0,['No'],"tensor(0.8417, device='cuda:3')","tensor(0.8417, device='cuda:3')"
"(182,)",Stage 1,['Yes'],"tensor(0.5736, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.5736, device='cuda:3', grad_fn=<ExpBackward0>)"
"(182,)",Stage 2,['Yes'],"tensor(0.9744, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9744, device='cuda:3', grad_fn=<ExpBackward0>)"
"(182,)",Stage 3,['Yes'],"tensor(0.9927, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9927, device='cuda:3', grad_fn=<ExpBackward0>)"
"(188,)",Stage 0,['No'],"tensor(0.6260, device='cuda:3')","tensor(0.6260, device='cuda:3')"
"(188,)",Stage 1,['No'],"tensor(0.8557, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.8557, device='cuda:3', grad_fn=<ExpBackward0>)"
"(188,)",Stage 2,['Yes'],"tensor(0.9407, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9407, device='cuda:3', grad_fn=<ExpBackward0>)"
"(188,)",Stage 3,['Yes'],"tensor(0.9496, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9496, device='cuda:3', grad_fn=<ExpBackward0>)"
"(352,)",Stage 0,['No'],"tensor(0.9148, device='cuda:3')","tensor(0.9148, device='cuda:3')"
"(352,)",Stage 1,['Yes'],"tensor(0.8310, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.8310, device='cuda:3', grad_fn=<ExpBackward0>)"
"(352,)",Stage 2,['No'],"tensor(0.9585, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9585, device='cuda:3', grad_fn=<ExpBackward0>)"
"(352,)",Stage 3,['No'],"tensor(0.9230, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9230, device='cuda:3', grad_fn=<ExpBackward0>)"
"(590,)",Stage 0,['No'],"tensor(0.8417, device='cuda:3')","tensor(0.8417, device='cuda:3')"
"(590,)",Stage 1,['Yes'],"tensor(0.8947, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.8947, device='cuda:3', grad_fn=<ExpBackward0>)"
"(590,)",Stage 2,['Yes'],"tensor(0.7956, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.7956, device='cuda:3', grad_fn=<ExpBackward0>)"
"(590,)",Stage 3,['Yes'],"tensor(0.7490, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.7490, device='cuda:3', grad_fn=<ExpBackward0>)"
"(608,)",Stage 0,['No'],"tensor(0.8479, device='cuda:3')","tensor(0.8479, device='cuda:3')"
"(608,)",Stage 1,['Yes'],"tensor(0.9837, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9837, device='cuda:3', grad_fn=<ExpBackward0>)"
"(608,)",Stage 2,['Yes'],"tensor(0.9886, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9885, device='cuda:3', grad_fn=<ExpBackward0>)"
"(608,)",Stage 3,['Yes'],"tensor(0.9893, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9893, device='cuda:3', grad_fn=<ExpBackward0>)"
"(644,)",Stage 0,['No'],"tensor(0.6959, device='cuda:3')","tensor(0.6959, device='cuda:3')"
"(644,)",Stage 1,['No'],"tensor(0.8962, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.8962, device='cuda:3', grad_fn=<ExpBackward0>)"
"(644,)",Stage 2,['Yes'],"tensor(0.8006, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.8006, device='cuda:3', grad_fn=<ExpBackward0>)"
"(644,)",Stage 3,['Yes'],"tensor(0.7826, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.7826, device='cuda:3', grad_fn=<ExpBackward0>)"
"(662,)",Stage 0,['No'],"tensor(0.7690, device='cuda:3')","tensor(0.7689, device='cuda:3')"
"(662,)",Stage 1,['Yes'],"tensor(0.8902, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.8902, device='cuda:3', grad_fn=<ExpBackward0>)"
"(662,)",Stage 2,['Yes'],"tensor(0.9603, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9603, device='cuda:3', grad_fn=<ExpBackward0>)"
"(662,)",Stage 3,['Yes'],"tensor(0.9362, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9362, device='cuda:3', grad_fn=<ExpBackward0>)"
"(710,)",Stage 0,['No'],"tensor(0.7717, device='cuda:3')","tensor(0.7717, device='cuda:3')"
"(710,)",Stage 1,['Yes'],"tensor(0.9802, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9802, device='cuda:3', grad_fn=<ExpBackward0>)"
"(710,)",Stage 2,['Yes'],"tensor(0.9822, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9822, device='cuda:3', grad_fn=<ExpBackward0>)"
"(710,)",Stage 3,['Yes'],"tensor(0.9773, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9773, device='cuda:3', grad_fn=<ExpBackward0>)"
"(976,)",Stage 0,['No'],"tensor(0.9085, device='cuda:3')","tensor(0.9085, device='cuda:3')"
"(976,)",Stage 1,['Yes'],"tensor(0.9566, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9565, device='cuda:3', grad_fn=<ExpBackward0>)"
"(976,)",Stage 2,['No'],"tensor(0.7826, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.7826, device='cuda:3', grad_fn=<ExpBackward0>)"
"(976,)",Stage 3,['No'],"tensor(0.8221, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.8221, device='cuda:3', grad_fn=<ExpBackward0>)"
"(1130,)",Stage 0,['No'],"tensor(0.6441, device='cuda:3')","tensor(0.6441, device='cuda:3')"
"(1130,)",Stage 1,['Yes'],"tensor(0.9072, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9072, device='cuda:3', grad_fn=<ExpBackward0>)"
"(1130,)",Stage 2,['Yes'],"tensor(0.9883, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9883, device='cuda:3', grad_fn=<ExpBackward0>)"
"(1130,)",Stage 3,['Yes'],"tensor(0.9780, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9780, device='cuda:3', grad_fn=<ExpBackward0>)"
"(1270,)",Stage 0,['No'],"tensor(0.7718, device='cuda:3')","tensor(0.7717, device='cuda:3')"
"(1270,)",Stage 1,['No'],"tensor(0.6858, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.6858, device='cuda:3', grad_fn=<ExpBackward0>)"
"(1270,)",Stage 2,['No'],"tensor(0.9525, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9525, device='cuda:3', grad_fn=<ExpBackward0>)"
"(1270,)",Stage 3,['No'],"tensor(0.8479, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.8479, device='cuda:3', grad_fn=<ExpBackward0>)"
